bike_id,avg_miles,total_aprox_miles,no_trips
15605,1.2592385428571429,440.73349,350
15607,1.2279727586206897,249.27847,203
15608,1.3910437234042553,261.51622,188
15609,1.1154583108108108,165.08783,148
15612,1.4152789860139860,404.76979,286
15614,1.3511696321070234,403.99972,299
15617,1.2797702236421725,400.56808,313
15618,1.2434434768211921,375.51993,302
15620,1.1851761038961039,365.03424,308
15621,1.3078736982248521,442.06131,338
15622,1.2843758017492711,440.54090,343
15623,1.2913610227272727,454.55908,352
15624,1.2350885498489426,408.81431,331
15626,1.3477881779661017,318.07801,236
15627,1.1310387345679012,366.45655,324
15629,1.4167627647058824,240.84967,170
15630,1.0527320000000000,73.69124,70
15631,1.2345250000000000,17.28335,14
15632,1.4249104285714286,398.97492,280
15636,1.2146646222222222,273.29954,225
15637,1.1542145505617978,410.90038,356
15638,1.1045923722627737,302.65831,274
15639,1.3503517110266160,355.14250,263
15641,1.1267575849056604,298.59076,265
15644,1.3122450324675325,404.17147,308
15645,1.2063910179640719,201.46730,167
15647,1.1617493658536585,238.15862,205
15648,1.4594670716510903,468.48893,321
15650,1.4223533500000000,284.47067,200
15652,1.2691305038759690,327.43567,258
15653,1.2693476618705036,352.87865,278
15655,1.2526782392026578,377.05615,301
15656,1.3477025655976676,462.26198,343
15657,1.2043617666666667,361.30853,300
15658,1.3278265352112676,471.37842,355
15660,1.1953620675105485,283.30081,237
15661,0.96597337423312883436,157.45366,163
15662,1.5298281142857143,267.71992,175
15663,1.2655649668874172,382.20062,302
15664,1.2471414825581395,429.01667,344
15665,1.3009759938837920,425.41915,327
15666,1.2920490909090909,284.25080,220
15667,1.2898888888888889,150.91700,117
15670,1.4163008979591837,346.99372,245
15674,1.1741623463687151,420.35012,358
15675,1.3594521394230769,565.53209,416
15676,1.4366482880434783,528.68657,368
15677,1.3680437559808612,571.84229,418
15678,1.2355409497206704,221.16183,179
15679,1.2168843656716418,326.12501,268
15680,1.3036366352201258,414.55645,318
15681,1.2727672843450479,398.37616,313
15683,1.2768600366300366,348.58279,273
15685,1.2506824742268041,242.63240,194
15686,1.3767287679083095,480.47834,349
15687,1.1587016267942584,242.16864,209
15688,1.4265601020408163,279.60578,196
15690,1.4099818359375000,360.95535,256
15691,1.3129833532934132,438.53644,334
15692,1.3169926610644258,470.16638,357
15693,1.1307360952380952,118.72729,105
15694,1.2154076078431373,309.92894,255
15695,1.3198749216300940,421.04010,319
15696,1.2543818604651163,377.56894,301
15698,1.2131667723342939,420.96887,347
15699,1.3393931950207469,322.79376,241
15701,1.2577276470588235,470.39014,374
15703,1.2900410702341137,385.72228,299
15706,1.2758839116719243,404.45520,317
15707,1.4140689743589744,441.18952,312
15708,1.2877963218390805,448.15312,348
15709,1.3707370714285714,383.80638,280
15711,1.2582123588039867,378.72192,301
15713,1.3274634453781513,473.90445,357
15715,1.2742803238866397,314.74724,247
15717,1.2272512608695652,282.26779,230
15718,1.2597139086294416,248.16364,197
15720,1.2940088970588235,527.95563,408
15721,1.2811621568627451,65.33927,51
15722,1.3674987958115183,261.19227,191
15724,1.2560024148606811,405.68878,323
15725,1.3456288447653430,372.73919,277
15726,1.5495018139534884,333.14289,215
15727,1.3919769469026549,314.58679,226
15728,1.1750471649484536,227.95915,194
15730,1.5113033333333333,40.80519,27
15731,1.6738045454545455,18.41185,11
15738,1.2911634782608696,29.69676,23
15740,1.3613436217948718,424.73921,312
15741,1.2062341786743516,418.56326,347
15743,1.5812967826086957,181.84913,115
15745,1.4900938695652174,342.72159,230
15746,1.1652717959183673,285.49159,245
15748,1.3620906802721088,200.22733,147
15749,1.3057172321428571,292.48066,224
15750,1.3686289855072464,566.61240,414
15751,1.3650190494296578,359.00001,263
15752,1.3162835735735736,438.32243,333
15753,1.3891893484419263,490.38384,353
15754,1.2151383136094675,410.71675,338
15757,1.31088500000000000000,2.62177,2
15758,1.2632460535117057,377.71057,299
15759,1.2907273611111111,371.72948,288
15761,1.3576340223463687,243.01649,179
15762,1.2204489164086687,394.20500,323
15763,1.3458875778546713,388.96151,289
15764,1.3066795047169811,554.03211,424
15768,1.3162935810810811,389.62290,296
15769,1.2412720915032680,379.82926,306
15770,1.2612643504531722,417.47850,331
15772,1.1839513079019074,434.51013,367
15773,1.2687313583138173,541.74829,427
15774,1.2831738028169014,273.31602,213
15775,1.3467156730769231,140.05843,104
15777,1.0827356329113924,171.07223,158
15780,1.1859743927648579,458.97209,387
15783,1.3713043380281690,486.81304,355
15784,1.1822450180505415,327.48187,277
15786,1.2226303311258278,369.23436,302
15787,1.2664302415458937,262.15106,207
15788,1.3148879395604396,478.61921,364
15790,1.2934411952191235,324.65374,251
15791,1.4282854807692308,148.54169,104
15793,1.3574964646464646,134.39215,99
15794,1.5127170769230769,98.32661,65
15795,1.2059696093750000,154.36411,128
15796,1.2729119596541787,441.70045,347
15797,1.1773714606741573,314.35818,267
15798,1.1779837238493724,281.53811,239
15799,1.2214081105990783,265.04556,217
15800,1.2320065743944637,356.04990,289
15801,1.3445306666666667,221.84756,165
15802,1.2985727974276527,403.85614,311
15803,1.3361894690265487,150.98941,113
15804,1.3364602473498233,378.21825,283
15805,1.2544184688995215,262.17346,209
15806,1.3627282051282051,159.43920,117
15807,1.1289070954356846,272.06661,241
15808,1.0965483775811209,371.72990,339
15809,1.4929792964824121,297.10288,199
15811,1.1617746428571429,195.17814,168
15812,1.2311328783382789,414.89178,337
15814,1.2591546153846154,32.73802,26
15815,1.3197557512953368,509.42572,386
15816,1.2441677950310559,400.62203,322
15818,1.2593518238993711,200.23694,159
15819,1.4509466161616162,287.28743,198
15821,1.4771302926829268,302.81171,205
15822,1.2855838321167883,352.24997,274
15824,1.2047664069264069,278.30104,231
15826,1.4460770056497175,255.95563,177
15827,1.3693725163398693,419.02799,306
15828,1.1692298932384342,328.55360,281
15829,1.2157974829931973,357.44446,294
15832,1.3541671489361702,318.22928,235
15833,1.5443737735849057,81.85181,53
15834,1.1815773421926910,355.65478,301
15836,1.2239564173228346,310.88493,254
15837,1.0849291428571429,75.94504,70
15839,1.3930071708683473,497.30356,357
15840,1.2932447986577181,385.38695,298
15842,1.3428872357723577,330.35026,246
15843,1.3262089619377163,383.27439,289
15845,1.3522579347826087,497.63092,368
15846,1.6653371739130435,153.21102,92
15847,1.2131171608832808,384.55814,317
15848,1.3681397289156627,454.22239,332
15849,1.2106628651685393,215.49799,178
15853,1.2572749523809524,396.04161,315
15854,1.3051676388888889,281.91621,216
15855,0.85600100000000000000,25.68003,30
15858,1.0508935338345865,279.53768,266
15859,1.3152501351351351,486.64255,370
15861,1.4339458011049724,259.54419,181
15864,1.2653088294314381,378.32734,299
15866,1.3081349420849421,338.80695,259
15867,1.2805637450199203,321.42150,251
15868,1.2290195486111111,353.95763,288
15869,1.3031916666666667,7.81915,6
15872,1.3175261049723757,476.94445,362
15875,1.1126727160493827,90.12649,81
15876,1.1532377564102564,179.90509,156
15877,1.1593827777777778,208.68890,180
15878,2.0671100000000000,8.26844,4
15879,1.1228962331838565,250.40586,223
15881,1.2963905367231638,458.92225,354
15882,1.6079605208333333,154.36421,96
15883,1.1738173207547170,311.06159,265
15884,1.2770030000000000,255.40060,200
15885,1.1981737878787879,395.39735,330
15886,1.4037992430278884,352.35361,251
15888,1.2692329953917051,275.42356,217
15890,1.1767247272727273,194.15958,165
15892,1.3725747692307692,178.43472,130
15894,1.3201347736625514,320.79275,243
15895,1.5437001872659176,412.16795,267
15896,1.2653873208722741,406.18933,321
15897,1.2936132828282828,256.13543,198
15898,1.3007657551020408,318.68761,245
15899,1.1785990909090909,259.29180,220
15900,1.3434984115523466,372.14906,277
15901,1.2498005092592593,269.95691,216
15902,1.2152897394136808,373.09395,307
15904,1.4141941025641026,110.30714,78
15905,1.4313037577639752,460.87981,322
15906,1.3227040117994100,448.39666,339
15910,1.2986643322475570,398.68995,307
15911,1.3790988559322034,325.46733,236
15912,1.3847673049645390,195.25219,141
15914,1.2036083211678832,164.89434,137
15915,1.3504485573770492,411.88681,305
15918,1.2295488995215311,256.97572,209
15919,1.3531400000000000,85.24782,63
15920,1.5236233333333333,4.57087,3
15921,1.2420201114206128,445.88522,359
15922,1.3055897765363128,233.70057,179
15923,1.4493336111111111,313.05606,216
15924,1.2971567264573991,289.26595,223
15925,1.2494135470085470,292.36277,234
15926,1.1518894285714286,282.21291,245
15927,1.2995098194945848,359.96422,277
15929,1.2356705389221557,412.71396,334
15931,1.3952186217008798,475.76955,341
15932,1.2607855319148936,355.54152,282
15935,1.3796235344827586,320.07266,232
15937,1.3770585546875000,352.52699,256
15938,1.2433231147540984,455.05626,366
15940,1.0824860439560440,295.51869,273
15941,1.4003431468531469,200.24907,143
15942,1.4909939310344828,216.19412,145
15943,1.2360575000000000,321.37495,260
15945,1.2623800505050505,499.90250,396
15946,1.2101974733096085,340.06549,281
15947,1.2781402555910543,400.05790,313
15948,1.2516377327935223,309.15452,247
15949,1.3444177828054299,297.11633,221
15950,1.2184689130434783,56.04957,46
15952,1.3985553846153846,345.44318,247
15953,1.2669133225806452,392.74313,310
15955,1.3753368695652174,474.49122,345
15956,1.2721817428571429,445.26361,350
15958,1.2488205016722408,373.39733,299
15960,1.1953983333333333,329.92994,276
15961,1.2639693790849673,386.77463,306
15962,1.1901580851063830,447.49944,376
15963,1.2825536011904762,430.93801,336
15964,1.1822141496598639,347.57096,294
15965,1.2579371062271062,343.41683,273
15967,1.1015439565217391,253.35511,230
15968,1.2949269503546099,182.58470,141
15970,1.3903644000000000,521.38665,375
15973,1.3379071527777778,385.31726,288
15974,1.3550132011331445,478.31966,353
15975,1.3600387264150943,288.32821,212
15976,1.1934046126760563,338.92691,284
15978,1.3939012758620690,404.23137,290
15982,1.3879878947368421,79.11531,57
15983,1.1604120000000000,40.61442,35
15984,1.2147908857142857,425.17681,350
15986,1.1861238993710692,377.18740,318
15989,1.2681376821192053,382.97758,302
15990,1.1252017105263158,342.06132,304
15994,1.2260204934210526,372.71023,304
15996,1.2411281605351171,371.09732,299
15997,1.4679105825242718,302.38958,206
15998,1.2549107565789474,381.49287,304
15999,1.1775000746268657,157.78501,134
16002,1.2694925000000000,319.91211,252
16003,1.3179144827586207,343.97568,261
16006,1.2061717034700315,382.35643,317
16008,1.3652297382198953,521.51776,382
16009,1.2723710500000000,254.47421,200
16011,1.2079677894736842,459.02776,380
16013,1.4118449681528662,221.65966,157
16014,1.4579052317880795,440.28738,302
16017,1.4611106306306306,324.36656,222
16018,1.2925816730038023,339.94898,263
16020,1.2155681250000000,447.32907,368
16021,1.2717405639097744,338.28299,266
16024,1.2591336718750000,322.33822,256
16025,1.2503913080168776,296.34274,237
16026,1.2549122705314010,519.53368,414
16030,1.2646142801556420,325.00587,257
16032,1.3074834333333333,392.24503,300
16033,1.3418089156626506,334.11042,249
16034,1.32044000000000000000,2.64088,2
16035,1.2473471621621622,92.30369,74
16038,1.5186105882352941,464.69484,306
16040,1.4088850340136054,414.21220,294
16042,1.2689596240601504,337.54326,266
16043,1.3510925170068027,397.22120,294
16045,1.2417984172661871,345.21996,278
16046,1.1891205757575758,392.40979,330
16047,1.1626205106382979,273.21582,235
16048,1.2563555161290323,389.47021,310
16050,1.3282600289017341,459.57797,346
16052,1.2167364625850340,357.72052,294
16056,1.5282822177419355,379.01399,248
16058,1.3058587213114754,398.28691,305
16059,1.2246425147928994,413.92917,338
16060,1.1381152511415525,249.24724,219
16061,1.2037311418685121,347.87830,289
16065,1.3261082200647249,409.76744,309
16066,1.1707649090909091,64.39207,55
16067,1.3868724220623501,578.32580,417
16068,1.3293793214285714,372.22621,280
16069,1.4202997315436242,423.24932,298
16070,1.01337600000000000000,15.20064,15
16073,1.3590227586206897,236.46996,174
16074,1.2852361497326203,480.67832,374
16077,1.4001340506329114,221.22118,158
16078,1.2645015857605178,390.73099,309
16081,1.2746568027210884,374.74910,294
16084,1.3972239879154079,462.48114,331
16086,1.2989915447154472,319.55192,246
16087,1.3714107462686567,183.76904,134
16088,1.3304660439560440,363.21723,273
16089,1.0786317791411043,175.81698,163
16090,1.1948737142857143,83.64116,70
16091,1.3525824107142857,302.97846,224
16093,1.3085101550387597,168.79781,129
16094,1.2184242405063291,192.51103,158
16096,1.1040047368421053,125.85654,114
16097,1.3218614718614719,305.35000,231
16099,1.1446365771812081,341.10170,298
16100,1.2010372357723577,295.45516,246
16101,1.2352840167364017,295.23288,239
16102,1.1737956862745098,419.04506,357
16103,1.1642085152838428,266.60375,229
16104,1.3123963230240550,381.90733,291
16105,1.2203112531328321,486.90419,399
16106,1.4134953380782918,397.19219,281
16107,1.3096258947368421,373.24338,285
16109,1.2789828260869565,470.66568,368
16110,1.3141791489361702,432.36494,329
16111,1.7615198076923077,91.59903,52
16112,1.00781208000000000000,125.97651,125
16114,1.2375365564738292,449.22577,363
16115,1.2712390769230769,165.26108,130
16117,1.1536266438356164,336.85898,292
16118,1.4421952727272727,396.60370,275
16119,1.5613342641509434,413.75358,265
16120,1.1903666666666667,435.67420,366
16123,1.3409291244239631,290.98162,217
16125,1.2109630985915493,257.93514,213
16126,1.2094124324324324,223.74130,185
16129,1.4037619402985075,282.15615,201
16130,1.5601516666666667,37.44364,24
16131,1.2833347129909366,424.78379,331
16133,1.2919771464646465,511.62295,396
16135,1.0697199069767442,229.98978,215
16136,1.2474503608247423,484.01074,388
16137,1.3021141463414634,373.70676,287
16139,1.4518767558528428,434.11115,299
16140,1.1193915757575758,369.39922,330
16142,1.3703382692307692,285.03036,208
16143,1.2486022741433022,400.80133,321
16144,1.3814323103448276,400.61537,290
16145,1.2095478703703704,261.26234,216
16147,1.2588264450867052,435.55395,346
16148,1.5451854716981132,327.57932,212
16149,1.2634860891089109,510.44838,404
16150,1.2590461619718310,357.56911,284
16152,1.5069456018518519,325.50025,216
16155,1.3951509608540925,392.03742,281
16156,1.2371811621621622,457.75703,370
16158,1.2252423293172691,305.08534,249
16159,1.3232070242214533,382.40683,289
16160,1.1310160000000000,11.31016,10
16163,1.2566417741935484,467.47074,372
16164,1.1934366997518610,480.95499,403
16165,1.5162425217391304,348.73578,230
16168,1.3878693636363636,305.33126,220
16172,1.2447203076923077,323.62728,260
16174,1.2420315771812081,370.12541,298
16175,1.1133312844036697,121.35311,109
16176,1.4521154368932039,149.56789,103
16177,1.3086646511627907,281.36290,215
16178,1.3203715498154982,357.82069,271
16179,1.2625312455516014,354.77128,281
16183,1.3587653763440860,252.73036,186
16185,1.2708569166666667,457.50849,360
16186,1.3925629496402878,193.56625,139
16188,1.4720350000000000,285.57479,194
16190,1.3123865600000000,328.09664,250
16191,1.2374046031746032,311.82596,252
16194,1.2114988461538462,314.98970,260
16195,1.3652858881578947,415.04691,304
16199,1.3852678867924528,367.09599,265
16200,1.2540187619047619,395.01591,315
16201,1.2727139041095890,557.44869,438
16202,1.3249503082191781,386.88549,292
16203,1.3138784651162791,282.48387,215
16204,1.2685284795321637,433.83674,342
16205,1.2602007006369427,395.70302,314
16208,1.0619390000000000,53.09695,50
16209,1.3009902397260274,379.88915,292
16210,1.2221403367003367,362.97568,297
16211,1.2575035390946502,305.57336,243
16213,1.2380436244541485,283.51199,229
16214,1.2213204700854701,285.78899,234
16215,1.4259723809523810,269.50878,189
16216,1.1987299715099715,420.75422,351
16217,1.2080413127413127,312.88270,259
16218,1.1964163430420712,369.69265,309
16219,1.1990214662756598,408.86632,341
16220,1.2323466978193146,395.58329,321
16221,1.2138274275362319,335.01637,276
16222,1.4826292828685259,372.13995,251
16223,1.3468689542483660,412.14190,306
16225,1.2810469791666667,245.96102,192
16226,1.2216304926108374,247.99099,203
16227,1.2289467261904762,412.92610,336
16228,1.1968791509433962,380.60757,318
16229,1.1771349514563107,363.73470,309
16231,1.3351806905370844,522.05565,391
16232,1.2549747605633803,445.51604,355
16233,1.3104501440922190,454.72620,347
16235,1.3310968000000000,299.49678,225
16237,1.4903471008403361,354.70261,238
16238,1.2111529880478088,303.99940,251
16239,1.2908741987179487,402.75275,312
16240,1.2351980099502488,496.54960,402
16241,1.2182609012875536,283.85479,233
16242,1.4864974460431655,413.24629,278
16243,1.2916725000000000,330.66816,256
16244,1.3081680978260870,240.70293,184
